"","ilitotal","percent_weighted_ili","percent_unweighted_ili","pw_trans","puw_trans","year","week","age_0_4","age_5_24","age_25_64","age_65","num_of_providers","non_ilitotal"
"449",7.93056585423396,1.06255,0.964347,-4.44286071320893,-4.53210820354486,2006,18,6.61472560020376,7.09754885061479,6.45833828334479,5.25227342804663,6.86589107488344,12.5619938054451
"450",7.86057078553866,1.03428,0.937982,-4.46776447739678,-4.55745767640105,2006,19,6.61472560020376,6.94697599213542,6.43294009273918,5.23644196282995,6.82437367004309,12.5199596011487
"451",7.79523492900217,1.01791,0.947449,-4.48246725961931,-4.54828276813553,2006,20,6.57368016696065,6.87729607149743,6.36818718635049,5.09375020080676,6.77764659363512,12.4444594262571
"452",7.6314316645769,0.918151,0.891918,-4.57694825270333,-4.60331631957038,2006,21,6.5510803350434,6.63987583382654,6.11589212548303,4.99043258677874,6.66440902035041,12.3415427825746
"453",7.40610338123702,0.93099,0.864643,-4.56428726516061,-4.63147412206631,2006,22,6.35088571671474,6.33150184989369,6.00388706710654,4.69134788222914,6.47697236288968,12.1474260660974
"454",7.63819824428578,0.857294,0.97032,-4.63919585553424,-4.52645162553634,2006,23,6.62671774924902,6.44094654063292,6.33682573114644,4.88280192258637,6.45519856334012,12.2632702252698
"455",7.26612877955645,0.786294,0.84439,-4.71697429149291,-4.6528974721627,2006,24,6.24416690066374,6.10479323241498,5.96357934361845,4.40671924726425,6.42324696353352,12.0312667750779
"456",7.1708884785125,0.719426,0.77487,-4.79609335233962,-4.73006296652048,2006,25,6.13988455222626,6.01615715969835,5.79605775076537,4.61512051684126,6.4150969591716,12.0225763990584
"457",7.14834574390007,0.718868,0.821372,-4.79678017486717,-4.67780517261048,2006,26,6.1463292576689,5.96870755998537,5.78074351579233,4.53259949315326,6.35088571671474,11.9412669030794
"458",7.10332206252611,0.774807,0.872745,-4.73013561537224,-4.62302842247347,2006,27,6.08221891037645,5.99893656194668,5.72358510195238,4.27666611901606,6.33859407820318,11.8350234567879
"459",7.38894609761844,0.76598,0.922635,-4.74036613740661,-4.57250855807011,2006,28,6.30991827822652,6.23832462503951,6.10924758276437,4.69134788222914,6.35957386867238,12.0647567463894
"460",7.34858753092759,0.642809,0.899487,-4.89503070360353,-4.59563816356887,2006,29,6.29526600143965,6.08904487544685,6.13339804299665,4.72738781871234,6.33682573114644,12.0500151488827
"461",7.28344822875663,0.622033,0.843082,-4.92360809801176,-4.65429665782643,2006,30,6.22059017009974,6.00141487796115,6.04737217904628,4.85981240436167,6.33682573114644,12.0501612498855
"462",7.26473017792987,0.616326,0.881824,-4.93160105503787,-4.61364664200234,2006,31,6.23244801655052,6.06610809010375,5.99893656194668,4.48863636973214,6.3135480462771,11.9861115249073
"463",7.2254814727823,0.685694,0.817145,-4.83847009293471,-4.6824461142125,2006,32,6.16120732169508,6.07764224334903,5.95064255258773,4.4188406077966,6.30627528694802,12.023663084864
"464",7.2848209125686,0.622697,0.8715,-4.92268220673696,-4.62432169765796,2006,33,6.2363695902037,6.1463292576689,5.96870755998537,4.52178857704904,6.28599809450886,12.018097135222
"465",7.03790596344718,0.611817,0.738621,-4.93796098402657,-4.77274501671034,2006,34,6.00388706710654,5.94017125272043,5.63478960316925,4.34380542185368,6.22257626807137,11.9377617347576
"466",7.11069612297883,0.638831,0.797966,-4.90044051884318,-4.7037730391599,2006,35,5.98896141688986,6.12686918411419,5.68017260901707,4.35670882668959,6.19236248947487,11.9327338809272
